text_sha256,cluster_size,canonical_id,candidate_id,is_canonical,title,year,publisher,source_url,metadata_source
056db2efff6cea76c28b8552d852739c8ab499b71ad49dea640b063e04bd1105,2,expanded_media_candidates__EXP-MEDIA-016,expanded_media_candidates__EXP-MEDIA-016,true,Money-kana Commission?,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,expanded_media_candidates.csv
056db2efff6cea76c28b8552d852739c8ab499b71ad49dea640b063e04bd1105,2,expanded_media_candidates__EXP-MEDIA-016,expanded_media_candidates_batch1__EXP-MEDIA-016,false,Money-kana Commission?,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,expanded_media_candidates_batch1.csv
129c755990cab327cefb7a4a78ca37da36666c67e68042086e90a73fb33007eb,2,expanded_media_candidates__EXP-MEDIA-023,expanded_media_candidates__EXP-MEDIA-023,true,Marikana massacre: The first of Lonmin's voices are heard,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-09-marikana-massacre-the-first-of-lonmins-voices-are-heard/,expanded_media_candidates.csv
129c755990cab327cefb7a4a78ca37da36666c67e68042086e90a73fb33007eb,2,expanded_media_candidates__EXP-MEDIA-023,expanded_media_candidates_batch1__EXP-MEDIA-019,false,Marikana massacre: The first of Lonmin's voices are heard,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-09-marikana-massacre-the-first-of-lonmins-voices-are-heard/,expanded_media_candidates_batch1.csv
1314f0f7a504f71769daf5fc0133eb761a1f305dbfe843446107a2093374f468,2,MEDIA-058,MEDIA-058,true,Marikana miners: We'll fight another 10 years to taste justice,2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-13-mine-workers-symbolising-sas-tragic-day-well-fight-another-10-years-to-taste-justice/,retrieval_manifest
1314f0f7a504f71769daf5fc0133eb761a1f305dbfe843446107a2093374f468,2,MEDIA-058,SAT4-MEDIA-004,false,Marikana miners: ‘We’ll fight another 10 years to taste justice’,2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-08-13-mine-workers-symbolising-sas-tragic-day-well-fight-another-10-years-to-taste-justice/,expanded_media_candidates_saturation_batch4.csv
1a85d6200a97535e6e670285c20e61c67306760932021614286cc1e1935ea2d4,2,MEDIA-050,MEDIA-050,true,Rustenburg communities want ConCourt to set aside Sibanye's Lonmin takeover,2019,Mining Weekly,https://www.miningweekly.com/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,retrieval_manifest
1a85d6200a97535e6e670285c20e61c67306760932021614286cc1e1935ea2d4,2,MEDIA-050,SAT-MEDIA-012,false,Rustenburg communities want ConCourt to set aside Sibanye's Lonmin takeover,2019,Mining Weekly,https://www.miningweekly.com/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,expanded_media_candidates_saturation_2019_2023.csv
1b956cb1027d78cc31571716f1edd38df16958a1ff0af5e5f7417e72a139054d,2,EXP-MEDIA-053,expanded_media_candidates__EXP-MEDIA-026,false,What's mine is mine: How the Bapo Ba Mogale got robbed of R800 million,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,expanded_media_candidates.csv
1b956cb1027d78cc31571716f1edd38df16958a1ff0af5e5f7417e72a139054d,2,EXP-MEDIA-053,EXP-MEDIA-053,true,What's mine is mine: How the Bapo Ba Mogale got robbed of R800 million,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-10-26-whats-mine-is-mine-how-the-bapo-ba-mogale-got-robbed-of-r800-million/,expanded_media_candidates_batch2.csv
1c026b7f9fb959ae891ed2abf9d82f4f67f748c6d26f9072eb72a05dce6419bf,2,expanded_media_candidates_02__EXP-MEDIA-050,expanded_media_candidates_02__EXP-MEDIA-050,true,Marikana Commission: Sangoma's death and Phiyega's understanding of truth,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-26-marikana-commission-sangomas-death-and-phiyegas-understanding-of-truth/,expanded_media_candidates_02.csv
1c026b7f9fb959ae891ed2abf9d82f4f67f748c6d26f9072eb72a05dce6419bf,2,expanded_media_candidates_02__EXP-MEDIA-050,expanded_media_candidates_batch1__EXP-MEDIA-014,false,Marikana Commission: Sangoma's death and Phiyega's understanding of truth,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-26-marikana-commission-sangomas-death-and-phiyegas-understanding-of-truth/,expanded_media_candidates_batch1.csv
1d6c963955a0e40aa2a0cc8befbe7084770bc48844dfd90531626e3bff03b596,2,EXP-MEDIA-056,expanded_media_candidates__EXP-MEDIA-030,false,Will there ever be accountability for the Marikana Massacre?,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,expanded_media_candidates.csv
1d6c963955a0e40aa2a0cc8befbe7084770bc48844dfd90531626e3bff03b596,2,EXP-MEDIA-056,EXP-MEDIA-056,true,Will there ever be accountability for the Marikana Massacre?,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-06-15-will-there-ever-be-accountability-for-the-marikana-massacre/,expanded_media_candidates_batch2.csv
229a6561301004068ed6d383c27ac80480c9dfce4e54a97e540cdc51d0458be9,2,EXP-MEDIA-058,expanded_media_candidates__EXP-MEDIA-032,false,"Marikana Massacre – IPID investigates massacred miners' deaths, and SAPS' lies, without the promised funding",2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,expanded_media_candidates.csv
229a6561301004068ed6d383c27ac80480c9dfce4e54a97e540cdc51d0458be9,2,EXP-MEDIA-058,EXP-MEDIA-058,true,"Marikana Massacre – IPID investigates massacred miners' deaths, and SAPS' lies, without the promised funding",2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-08-30-marikana-massacre-ipid-investigates-massacred-miners-deaths-and-saps-lies-without-the-promised-funding/,expanded_media_candidates_batch2.csv
25343bb3988501058268c1750729233a49ddbc23bd0b3d0ccaf6485b6ed90286,2,expanded_media_candidates__EXP-MEDIA-009,expanded_media_candidates__EXP-MEDIA-009,true,An end to platinum miner's single-sex hostels beckons,2014,Mining Weekly,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,expanded_media_candidates.csv
25343bb3988501058268c1750729233a49ddbc23bd0b3d0ccaf6485b6ed90286,2,expanded_media_candidates__EXP-MEDIA-009,expanded_media_candidates_batch1__EXP-MEDIA-036,false,An end to platinum miner's single-sex hostels beckons,2014,Mining Weekly,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,expanded_media_candidates_batch1.csv
2881c9c4a98a3e53d0dc7f3e6c4344888db7deb26c2e287d19e4ab1c74d12959,2,expanded_official_candidates__EXP-OFFICIAL-001,expanded_official_candidates__EXP-OFFICIAL-001,true,David Bruce Submissions to the Marikana Commission,2014,David Bruce / Marikana Commission,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-DaveBruce.pdf,expanded_official_candidates.csv
2881c9c4a98a3e53d0dc7f3e6c4344888db7deb26c2e287d19e4ab1c74d12959,2,expanded_official_candidates__EXP-OFFICIAL-001,expanded_official_candidates_batch1__EXP-OFFICIAL-001,false,Submission by Robert David Bruce,2014,Marikana Commission / Robert David Bruce,https://www.justice.gov.za/comm-mrk/docs/201411-HoA-DaveBruce.pdf,expanded_official_candidates_batch1.csv
29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,2,expanded_media_candidates_02__EXP-MEDIA-041,expanded_media_candidates_02__EXP-MEDIA-041,true,"Lonmin to lose 3 100 oz/d, Implats 2 800 oz/d in production owing to AMCU strike",2014,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,expanded_media_candidates_02.csv
29c41c74e9fdd41e778855ffb78bb73b92395f245dfb2b9158fe256dac7b83cf,2,expanded_media_candidates_02__EXP-MEDIA-041,expanded_media_candidates_batch1__EXP-MEDIA-031,false,"Lonmin to lose 3 100 oz/d, Implats 2 800 oz/d in production owing to AMCU strike",2014,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-lose-3-100-ozd-implats-2-800-ozd-in-production-owing-to-amcu-strike-2014-01-23,expanded_media_candidates_batch1.csv
2a4b42edf45194ce504ac2ab64c56627cc522da498a8162fadd0a40c7ab3df6b,2,expanded_official_candidates__EXP-OFFICIAL-007,expanded_official_candidates__EXP-OFFICIAL-007,true,Mining & Migrancy,2014,Francis Wilson,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,expanded_official_candidates.csv
2a4b42edf45194ce504ac2ab64c56627cc522da498a8162fadd0a40c7ab3df6b,2,expanded_official_candidates__EXP-OFFICIAL-007,expanded_official_candidates_batch1__EXP-OFFICIAL-007,false,Mining & Migrancy,2014,Francis Wilson / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Wison.pdf,expanded_official_candidates_batch1.csv
372d89213c079051a4bac59399ddaf01baedebdbccd07650d6011a60108bbdb9,3,CORP-004,CORP-004,true,Lonmin Plc Annual Report and Accounts 2016,2016,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2015.pdf,source_overrides
372d89213c079051a4bac59399ddaf01baedebdbccd07650d6011a60108bbdb9,3,CORP-004,expanded_corporate_candidates__EXP-CORP-003,false,Lonmin Plc Annual Report and Accounts 2015,2015,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2015.pdf,expanded_corporate_candidates.csv
372d89213c079051a4bac59399ddaf01baedebdbccd07650d6011a60108bbdb9,3,CORP-004,expanded_corporate_candidates_batch1__EXP-CORP-003,false,Lonmin Plc Annual Report and Accounts 2015,2015,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2015.pdf,source_overrides
391256dff7e126cd5c5c9921a02b821e3a84ef5f2d478bde6dcb9f9e4ffbf941,2,expanded_media_candidates__EXP-MEDIA-003,expanded_media_candidates__EXP-MEDIA-003,true,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,expanded_media_candidates.csv
391256dff7e126cd5c5c9921a02b821e3a84ef5f2d478bde6dcb9f9e4ffbf941,2,expanded_media_candidates__EXP-MEDIA-003,expanded_media_candidates_batch1__EXP-MEDIA-028,false,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,expanded_media_candidates_batch1.csv
