candidate_id,title,year,publisher,metadata_source,source_url,final_url,raw_sha256,text_sha256,text_words
MEDIA-034,Miners regress on ARV treatment – Lonmin,2014,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,https://www.miningweekly.com/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,09840f23dee19d57a9814e52f9ea30228fdf4ecdd114aa0839a17b581feb67fd,32dff3710011ff2a46ffbbff828f71baf03bf4288a32ce55691254150f772aee,624
MEDIA-035,"AMCU opens strike fund for members, calls for donations",2014,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,https://www.miningweekly.com/article/amcu-opens-strike-fund-for-members-calls-for-donations-2014-04-15,312042ab70cdea312c6ef2837cd2c23b1aebaf8d1cbd8d47ffc1feb04638f08f,9dbe8e388e1624b1067350570175ab5ab5763cda7b8f0edcd0f8dd3f54111cd3,681
MEDIA-036,AMCU considering all options – negotiator,2014,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/amcu-considering-all-options-negotiator-2014-05-29,https://www.miningweekly.com/article/amcu-considering-all-options-negotiator-2014-05-29,3c4c4b526a5ed6fe4e8290576728bd9c923d50b4c6b3d1656735a5052f76bcfb,0c0e4bc7b7e86b31ace62b8cacc6633f07a188a650e90439d759cd75403e76ae,742
MEDIA-037,Housing Miners,2014,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/housing-miners-2014-11-11,https://www.miningweekly.com/article/housing-miners-2014-11-11,b4fd61c7362e593bed1cf577715523a74412ddf8d991a3b50fc55a5a2d9bc3ac,22494656646156ca166a0185f09816764624b90424c18c7038a7c97832c9f8bf,1746
MEDIA-038,"AMCU stands firm on R12 500 demand, Lonmin calls on union to reconsider 9%",2014,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,https://www.miningweekly.com/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,92ebc68fd24ca355556f692b21ec2fb98e40f2c1a8b0a1d9ba26334e3e949c1d,040191d4838fb1777e4c09bf3b6553008fa940f303d62c3ea45a45d3654639b0,812
MEDIA-039,Mining towns get R18bn facelift,2015,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/mining-towns-get-r18bn-facelift-2015-07-01,https://www.miningweekly.com/article/mining-towns-get-r18bn-facelift-2015-07-01,c9065c037acbbd8bf9750551a271ea30a5aca20d0b6cc701577d944de8f11aca,2476688ef14727bae85106700546f0003da44f6bee589cfe367bc2795104b523,1622
MEDIA-040,"Farlam finds against Lonmin, recommends enforced housing delivery",2015,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/farlam-finds-against-lonmin-recommends-enforced-housing-delivery-2015-06-25,https://www.miningweekly.com/article/farlam-finds-against-lonmin-recommends-enforced-housing-delivery-2015-06-25,511a0e5da7da74524f94695aa4e53ba17911190e055577bfe384c367aa6a7537,aba4d988ecb1f984c9db7485d4c394169b2fa8f19b35715076ae73c371b0fff0,2195
MEDIA-041,Govt commits billions for revitalisation of mining-dependent communities,2016,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/govt-commits-billions-for-revitalisation-of-mining-dependent-communities-2016-02-05,https://www.miningweekly.com/article/govt-commits-billions-for-revitalisation-of-mining-dependent-communities-2016-02-05,9a66d933734c67102fc5bf1378f6eda7070d9234653284c6092c649d68b4f118,78ef36ebc8c5ed54d1c5436b8a35d9c3dce35e30f14f226a1c1dcffcc34f68d1,1676
MEDIA-042,Nothing off table as Lonmin pursues value in low platinum price environment,2017,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/nothing-off-table-as-lonmin-pursues-value-in-low-platinum-price-environment-2017-04-07,https://www.miningweekly.com/article/nothing-off-table-as-lonmin-pursues-value-in-low-platinum-price-environment-2017-04-07,b4aad1a31f92a1f5608a84ff8c0b95b52e8e9e062c3e01e0f05519d33580ce08,6061ab8372dc8705607ee2e80f22eddb1823540cd28139c51c8ee580384ec589,2194
MEDIA-043,"Sibanye-Stillwater to acquire embattled Lonmin, completes PGMs strategy",2017,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,https://www.miningweekly.com/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,07dbec6651e23e66d5cbf4f7315cb2d7da8e098a13e4446186209f4e070f41e5,b9892834f1cbe860c528349fc2ba8afeb493eabf13b4937863f076cd452c1196,1607
MEDIA-044,Lonmin transaction filed with South Africa's competition authority,2018,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,https://www.miningweekly.com/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,6759910d1756cf8fb6a3a72c1d88f697cb13392627c12994418fb764a06b974d,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,461
MEDIA-045,Reserve Bank approves Sibanye's buyout of Lonmin,2018,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/reserve-bank-approves-sibanyes-buyout-of-lonmin-2018-05-15,https://www.miningweekly.com/article/reserve-bank-approves-sibanyes-buyout-of-lonmin-2018-05-15,c4d38ebc5a89f213145829f654d50ab0a8daa24b9909a99df45169659c070836,f4a5a5898d9205af007a8513614c350494b9e634a67d916f3b44a7028781356c,613
MEDIA-046,UK regulatory body approves Sibanye's acquisition of Lonmin,2018,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/uk-regulatory-body-approves-sibanyes-acquisition-of-lonmin-2018-06-28,https://www.miningweekly.com/article/uk-regulatory-body-approves-sibanyes-acquisition-of-lonmin-2018-06-28,de440216ca6b2f3d1a4d71d43beee614f88f1e556d770089f3840c378900b976,b0de2eeb946d6b7ca282f9c428e00ed9267c84a1645b8e6f38fddf088f391baa,514
MEDIA-047,"Tribunal approves Sibanye, Lonmin merger; imposes 6-month moratorium on retrenchments",2018,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,https://www.miningweekly.com/article/tribunal-approves-sibanye-lonmin-merger-imposes-6-month-moratorium-on-retrenchments-2018-11-21,12f01c610e019e1f0bc930e1a6a9bc48ad41302245d5abfdd39bec5572866de3,bd469379229593a9cc3e5c58797db128797998c4ad643dda47ed2ae4c856fb90,614
MEDIA-048,"Lonmin undertakes refinancing, delivers on results promise",2018,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,https://www.miningweekly.com/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,758a26bdf933b754c624f3e53be969daa3ade7404100f94d8b23a158200cfde3,7494c609004d6dc2ee02157a889141687cd472ff8baf6a3a5feb8506b0bd7940,1360
MEDIA-049,"Sibanye, Lonmin merger enters final stretch as AMCU appeal is dismissed",2019,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/sibanye-lonmin-merger-enters-final-stretch-as-amcu-appeal-is-dismissed-2019-05-17,https://www.miningweekly.com/article/sibanye-lonmin-merger-enters-final-stretch-as-amcu-appeal-is-dismissed-2019-05-17,b90b70eff3c02cd0367e59e8fb2b9c7172bf5c566592124a0b0de73aad10538a,c94122a498152a45f32f39b92e46070b1952569252c6da5a7e7ea715869e20d9,764
MEDIA-050,Rustenburg communities want ConCourt to set aside Sibanye's Lonmin takeover,2019,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,https://www.miningweekly.com/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,31884bcd21a8296ff059f6d86ba4789636ffc549f99580230e71ca8425c40b34,1a85d6200a97535e6e670285c20e61c67306760932021614286cc1e1935ea2d4,768
MEDIA-051,Sibanye plans to cut 5 270 jobs as it restructures Marikana operations,2019,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-09-25,https://www.miningweekly.com/article/sibanye-plans-to-cut-5-270-jobs-as-it-restructures-marikana-operations-2019-09-25,6b941ab13f95f593e224be95d7489425368619cf3bff41724216caebcc4b5985,e71f25a7e3e093cbdf796ff91aa46bba8425c4b9cf21e82789161f1ff62a1674,976
MEDIA-052,Sibanye-Stillwater intensifies PGMs presence,2019,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/sibanye-stillwater-intensifies-pgms-presence-2019-08-23,https://www.miningweekly.com/article/sibanye-stillwater-intensifies-pgms-presence-2019-08-23,4539387eb8468109e352402994ab238e86d0b07ab4c13cad65f513c9448e39bd,399add8961c0b17a5c6345b7a4731dda6c77c7a2cbcdc03501bd058dc7abd6e9,1201
MEDIA-053,Sibanye confirms final Marikana retrenchment figures,2020,Mining Weekly,retrieval_manifest,https://www.miningweekly.com/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,https://www.miningweekly.com/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,92193cb6c73927e19ccfda3dd34bbb28a83aeca853526e2248444488e96ccc21,d538cb764f7e9652e7d9aa02e873b8a924439001623f27b70cd3e86cdc8eee80,551
